	Indoor Sensors- Multihop
		
Reading#	Mote ID	Humidity	Tepmrature	Label
51	4	48.16	27.82	0
52	4	48.12	27.83	0
53	4	48.16	27.84	0
54	4	48.16	27.85	0
55	4	48.12	27.84	0
56	4	48.12	27.87	0
57	4	48.16	27.86	0
58	4	48.16	27.86	0
59	4	48.12	27.85	0
60	4	48.12	27.85	0
61	4	48.12	27.86	0
62	4	48.16	27.85	0
63	4	48.16	27.86	0
64	4	48.16	27.87	0
65	4	48.12	27.87	0
66	4	48.12	27.86	0
67	4	48.12	27.87	0
68	4	48.12	27.87	0
69	4	48.12	27.87	0
70	4	48.16	27.88	0
71	4	48.16	27.88	0
72	4	48.16	27.89	0
73	4	48.12	27.89	0
74	4	48.12	27.92	0
75	4	48.12	27.91	0
76	4	48.12	27.91	0
77	4	48.12	27.9	0
78	4	48.09	27.9	0
79	4	48.06	27.91	0
80	4	48.12	27.89	0
81	4	48.12	27.9	0
82	4	48.12	27.91	0
83	4	48.12	27.9	0
84	4	48.16	27.91	0
85	4	48.16	27.91	0
86	4	48.19	27.91	0
87	4	48.19	27.91	0
88	4	48.19	27.91	0
89	4	48.16	27.92	0
90	4	48.19	27.92	0
91	4	48.19	27.91	0
92	4	48.19	27.92	0
93	4	48.19	27.93	0
94	4	48.25	27.93	0
95	4	48.25	27.93	0
96	4	48.25	27.93	0
97	4	48.29	27.93	0
98	4	48.32	27.92	0
99	4	48.38	27.93	0
100	4	48.42	27.93	0
101	4	48.45	27.93	0
102	4	48.45	27.93	0
103	4	48.48	27.93	0
104	4	48.55	27.93	0
105	4	48.58	27.93	0
106	4	48.61	27.93	0
107	4	48.68	27.93	0
108	4	48.68	27.94	0
109	4	48.68	27.95	0
110	4	48.71	27.94	0
111	4	48.74	27.94	0
112	4	48.71	27.92	0
113	4	48.74	27.93	0
114	4	48.77	27.93	0
115	4	48.74	27.94	0
116	4	48.74	27.95	0
117	4	48.77	27.95	0
118	4	48.77	27.95	0
119	4	48.77	27.96	0
120	4	48.77	27.94	0
121	4	48.74	27.92	0
122	4	48.77	27.92	0
123	4	48.58	27.89	0
124	4	48.51	27.9	0
125	4	48.58	27.87	0
126	4	48.58	27.86	0
127	4	48.77	27.85	0
128	4	48.84	27.85	0
129	4	48.77	27.82	0
130	4	48.77	27.82	0
131	4	48.74	27.81	0
132	4	48.71	27.8	0
133	4	48.71	27.8	0
134	4	48.71	27.79	0
135	4	48.71	27.77	0
136	4	48.77	27.77	0
137	4	48.81	27.75	0
138	4	48.87	27.77	0
139	4	48.94	27.75	0
140	4	48.9	27.75	0
141	4	48.94	27.73	0
142	4	48.9	27.72	0
143	4	48.84	27.71	0
144	4	48.84	27.69	0
145	4	48.84	27.7	0
146	4	48.9	27.68	0
147	4	48.94	27.67	0
148	4	48.9	27.65	0
149	4	48.94	27.67	0
150	4	48.94	27.64	0
151	4	48.94	27.64	0
152	4	48.9	27.64	0
153	4	48.87	27.64	0
154	4	48.87	27.64	0
155	4	48.97	27.64	0
156	4	48.97	27.64	0
157	4	48.9	27.63	0
158	4	48.9	27.62	0
159	4	48.9	27.62	0
160	4	48.9	27.62	0
161	4	48.9	27.61	0
162	4	48.97	27.6	0
163	4	48.9	27.6	0
164	4	48.87	27.61	0
165	4	48.74	27.59	0
166	4	48.74	27.58	0
167	4	48.81	27.59	0
168	4	48.87	27.59	0
169	4	48.84	27.58	0
170	4	48.87	27.6	0
171	4	48.9	27.58	0
172	4	48.87	27.58	0
173	4	48.87	27.58	0
174	4	48.84	27.56	0
175	4	48.81	27.57	0
176	4	48.77	27.55	0
177	4	48.77	27.57	0
178	4	48.71	27.57	0
179	4	48.77	27.56	0
180	4	48.81	27.54	0
181	4	48.77	27.53	0
182	4	48.74	27.52	0
183	4	48.74	27.51	0
184	4	48.81	27.5	0
185	4	48.77	27.5	0
186	4	48.77	27.5	0
187	4	48.84	27.49	0
188	4	48.84	27.5	0
189	4	48.84	27.49	0
190	4	48.77	27.48	0
191	4	48.71	27.5	0
192	4	48.68	27.48	0
193	4	48.74	27.48	0
194	4	48.71	27.49	0
195	4	48.68	27.49	0
196	4	48.77	27.48	0
197	4	48.77	27.49	0
198	4	48.74	27.49	0
199	4	48.71	27.49	0
200	4	48.64	27.48	0
201	4	48.68	27.48	0
202	4	48.61	27.48	0
203	4	48.68	27.47	0
204	4	48.68	27.47	0
205	4	48.71	27.47	0
206	4	48.71	27.47	0
207	4	48.64	27.45	0
208	4	48.71	27.46	0
209	4	48.68	27.45	0
210	4	48.61	27.45	0
211	4	48.58	27.45	0
212	4	48.51	27.45	0
213	4	48.48	27.46	0
214	4	48.48	27.46	0
215	4	48.48	27.45	0
216	4	48.48	27.45	0
217	4	48.45	27.43	0
218	4	48.45	27.44	0
219	4	48.45	27.43	0
220	4	48.51	27.42	0
221	4	48.51	27.41	0
222	4	48.55	27.41	0
223	4	48.58	27.42	0
224	4	48.48	27.4	0
225	4	48.45	27.41	0
226	4	48.48	27.4	0
227	4	48.48	27.4	0
228	4	48.51	27.4	0
229	4	48.51	27.39	0
230	4	48.58	27.39	0
231	4	48.58	27.39	0
232	4	48.58	27.39	0
233	4	48.58	27.39	0
234	4	48.51	27.38	0
235	4	48.48	27.38	0
236	4	48.51	27.37	0
237	4	48.48	27.39	0
238	4	48.45	27.39	0
239	4	48.45	27.39	0
240	4	48.45	27.39	0
241	4	48.45	27.39	0
242	4	48.48	27.39	0
243	4	48.32	27.38	0
244	4	48.38	27.37	0
245	4	48.38	27.36	0
246	4	48.48	27.35	0
247	4	48.45	27.35	0
248	4	48.35	27.36	0
249	4	48.38	27.36	0
250	4	48.35	27.34	0
251	4	48.42	27.36	0
252	4	48.38	27.36	0
253	4	48.29	27.34	0
254	4	48.32	27.35	0
255	4	48.35	27.35	0
256	4	48.38	27.34	0
257	4	48.38	27.33	0
258	4	48.42	27.33	0
259	4	48.42	27.32	0
260	4	48.38	27.33	0
261	4	48.45	27.33	0
262	4	48.45	27.33	0
263	4	48.48	27.34	0
264	4	48.45	27.35	0
265	4	48.51	27.34	0
266	4	48.45	27.33	0
267	4	48.45	27.33	0
268	4	48.42	27.34	0
269	4	48.45	27.34	0
270	4	48.58	27.34	0
271	4	48.45	27.35	0
272	4	48.32	27.33	0
273	4	48.32	27.34	0
274	4	48.25	27.34	0
275	4	48.32	27.35	0
276	4	48.38	27.34	0
277	4	48.42	27.33	0
278	4	48.45	27.34	0
279	4	48.42	27.33	0
280	4	48.35	27.33	0
281	4	48.32	27.32	0
282	4	48.32	27.32	0
283	4	48.32	27.31	0
284	4	48.35	27.3	0
285	4	48.38	27.3	0
286	4	48.38	27.31	0
287	4	48.32	27.3	0
288	4	48.32	27.3	0
289	4	48.25	27.29	0
290	4	48.25	27.29	0
291	4	48.35	27.31	0
292	4	48.29	27.31	0
293	4	48.19	27.31	0
294	4	48.12	27.3	0
295	4	48.16	27.31	0
296	4	48.22	27.3	0
297	4	48.22	27.31	0
298	4	48.19	27.29	0
299	4	48.22	27.29	0
300	4	48.25	27.29	0
301	4	48.25	27.27	0
302	4	48.29	27.28	0
303	4	48.32	27.27	0
304	4	48.32	27.27	0
305	4	48.35	27.27	0
306	4	48.32	27.25	0
307	4	48.32	27.26	0
308	4	48.32	27.27	0
309	4	48.32	27.25	0
310	4	48.25	27.27	0
311	4	48.19	27.27	0
312	4	48.19	27.25	0
313	4	48.16	27.25	0
314	4	48.16	27.27	0
315	4	48.16	27.27	0
316	4	48.29	27.26	0
317	4	48.32	27.27	0
318	4	48.22	27.27	0
319	4	48.19	27.27	0
320	4	48.19	27.28	0
321	4	48.22	27.28	0
322	4	48.29	27.28	0
323	4	48.38	27.26	0
324	4	48.45	27.24	0
325	4	48.58	27.25	0
326	4	48.45	27.25	0
327	4	48.19	27.26	0
328	4	48.06	27.25	0
329	4	47.96	27.27	0
330	4	47.9	27.28	0
331	4	47.93	27.3	0
332	4	47.93	27.31	0
333	4	48.06	27.33	0
334	4	48.16	27.35	0
335	4	48.29	27.35	0
336	4	48.32	27.37	0
337	4	48.29	27.37	0
338	4	48.25	27.39	0
339	4	48.29	27.4	0
340	4	48.38	27.41	0
341	4	48.38	27.41	0
342	4	48.35	27.42	0
343	4	48.12	27.43	0
344	4	47.99	27.43	0
345	4	47.9	27.45	0
346	4	47.77	27.43	0
347	4	47.73	27.45	0
348	4	47.73	27.45	0
349	4	47.73	27.47	0
350	4	47.7	27.48	0
351	4	47.73	27.48	0
352	4	47.73	27.48	0
353	4	47.73	27.49	0
354	4	47.73	27.51	0
355	4	47.8	27.52	0
356	4	47.77	27.53	0
357	4	47.77	27.54	0
358	4	47.86	27.55	0
359	4	47.93	27.56	0
360	4	48.03	27.55	0
361	4	48.12	27.55	0
362	4	48.16	27.56	0
363	4	48.22	27.56	0
364	4	48.22	27.57	0
365	4	48.22	27.57	0
366	4	48.19	27.58	0
367	4	48.19	27.59	0
368	4	48.19	27.59	0
369	4	48.12	27.6	0
370	4	48.12	27.61	0
371	4	48.12	27.62	0
372	4	48.12	27.63	0
373	4	48.16	27.64	0
374	4	48.12	27.64	0
375	4	48.16	27.65	0
376	4	48.19	27.65	0
377	4	48.19	27.65	0
378	4	48.22	27.67	0
379	4	48.25	27.68	0
380	4	48.25	27.68	0
381	4	48.25	27.68	0
382	4	48.29	27.69	0
383	4	48.29	27.67	0
384	4	48.29	27.69	0
385	4	48.32	27.69	0
386	4	48.32	27.7	0
387	4	48.32	27.7	0
388	4	48.32	27.71	0
389	4	48.32	27.71	0
390	4	48.32	27.73	0
391	4	48.32	27.73	0
392	4	48.32	27.73	0
393	4	48.32	27.76	0
394	4	48.32	27.75	0
395	4	48.32	27.75	0
396	4	48.32	27.76	0
397	4	48.32	27.77	0
398	4	48.29	27.77	0
399	4	48.25	27.77	0
400	4	48.22	27.77	0
401	4	48.35	27.75	0
402	4	48.48	27.75	0
403	4	48.68	27.75	0
404	4	48.84	27.75	0
405	4	48.9	27.76	0
406	4	48.94	27.77	0
407	4	48.9	27.76	0
408	4	48.84	27.77	0
409	4	48.58	27.76	0
410	4	48.38	27.76	0
411	4	48.38	27.76	0
412	4	48.38	27.76	0
413	4	48.38	27.76	0
414	4	48.42	27.77	0
415	4	48.51	27.79	0
416	4	48.58	27.79	0
417	4	48.61	27.81	0
418	4	48.58	27.82	0
419	4	48.58	27.81	0
420	4	48.48	27.8	0
421	4	48.45	27.8	0
422	4	48.35	27.79	0
423	4	48.32	27.8	0
424	4	48.32	27.8	0
425	4	48.29	27.79	0
426	4	48.29	27.79	0
427	4	48.25	27.8	0
428	4	48.25	27.81	0
429	4	48.25	27.82	0
430	4	48.25	27.82	0
431	4	48.29	27.83	0
432	4	48.25	27.85	0
433	4	48.29	27.85	0
434	4	48.29	27.85	0
435	4	48.32	27.85	0
436	4	48.32	27.85	0
437	4	48.32	27.86	0
438	4	48.32	27.85	0
439	4	48.32	27.86	0
440	4	48.29	27.87	0
441	4	48.25	27.86	0
442	4	48.25	27.87	0
443	4	48.25	27.87	0
444	4	48.25	27.86	0
445	4	48.25	27.86	0
446	4	48.25	27.85	0
447	4	48.25	27.86	0
448	4	48.22	27.85	0
449	4	48.25	27.85	0
450	4	48.25	27.84	0
451	4	48.25	27.85	0
452	4	48.29	27.86	0
453	4	48.29	27.87	0
454	4	48.29	27.85	0
455	4	48.32	27.85	0
456	4	48.61	27.86	0
457	4	48.84	27.85	0
458	4	48.97	27.85	0
459	4	49.03	27.85	0
460	4	48.81	27.85	0
461	4	48.55	27.85	0
462	4	48.38	27.86	0
463	4	48.48	27.85	0
464	4	48.64	27.83	0
465	4	48.74	27.82	0
466	4	48.77	27.81	0
467	4	48.84	27.8	0
468	4	48.87	27.81	0
469	4	48.84	27.8	0
470	4	48.84	27.82	0
471	4	48.84	27.83	0
472	4	48.9	27.84	0
473	4	48.9	27.85	0
474	4	48.97	27.84	0
475	4	48.94	27.85	0
476	4	48.94	27.85	0
477	4	48.84	27.86	0
478	4	48.84	27.86	0
479	4	48.81	27.85	0
480	4	48.87	27.83	0
481	4	48.97	27.8	0
482	4	49.03	27.77	0
483	4	49.03	27.75	0
484	4	49.1	27.76	0
485	4	49.1	27.74	0
486	4	49.1	27.74	0
487	4	49.1	27.73	0
488	4	49.06	27.74	0
489	4	49	27.72	0
490	4	48.9	27.71	0
491	4	48.9	27.71	0
492	4	48.94	27.69	0
493	4	48.9	27.69	0
494	4	48.87	27.67	0
495	4	48.87	27.66	0
496	4	48.9	27.67	0
497	4	48.94	27.67	0
498	4	48.9	27.64	0
499	4	48.87	27.63	0
500	4	48.84	27.59	0
501	4	48.9	27.57	0
502	4	48.9	27.58	0
503	4	48.9	27.57	0
504	4	48.9	27.56	0
505	4	48.9	27.54	0
506	4	48.81	27.53	0
507	4	48.81	27.52	0
508	4	48.84	27.52	0
509	4	48.84	27.5	0
510	4	48.77	27.46	0
511	4	48.77	27.44	0
512	4	48.81	27.42	0
513	4	48.77	27.41	0
514	4	48.77	27.4	0
515	4	48.77	27.38	0
516	4	48.77	27.35	0
517	4	48.84	27.33	0
518	4	48.84	27.29	0
519	4	48.87	27.28	0
520	4	48.94	27.27	0
521	4	49	27.25	0
522	4	48.97	27.26	0
523	4	48.94	27.23	0
524	4	48.97	27.22	0
525	4	49.03	27.19	0
526	4	49	27.19	0
527	4	49	27.18	0
528	4	48.87	27.16	0
529	4	48.87	27.14	0
530	4	48.94	27.13	0
531	4	48.97	27.13	0
532	4	48.9	27.13	0
533	4	48.84	27.11	0
534	4	48.84	27.08	0
535	4	48.84	27.06	0
536	4	48.9	27.05	0
537	4	48.9	27.03	0
538	4	48.97	27.03	0
539	4	48.97	27.03	0
540	4	48.94	27.02	0
541	4	48.97	27.01	0
542	4	49	27	0
543	4	49.03	26.98	0
544	4	49.03	26.97	0
545	4	49.06	26.97	0
546	4	49	26.94	0
547	4	49	26.94	0
548	4	49	26.92	0
549	4	48.97	26.93	0
550	4	48.94	26.89	0
551	4	48.94	26.89	0
552	4	49.03	26.88	0
553	4	49	26.87	0
554	4	49.03	26.86	0
555	4	49.03	26.83	0
556	4	49.03	26.84	0
557	4	49.06	26.84	0
558	4	49.03	26.83	0
559	4	49.03	26.83	0
560	4	49	26.82	0
561	4	48.97	26.8	0
562	4	48.97	26.81	0
563	4	48.97	26.8	0
564	4	48.97	26.8	0
565	4	48.97	26.77	0
566	4	48.97	26.78	0
567	4	48.97	26.76	0
568	4	48.97	26.75	0
569	4	48.97	26.74	0
570	4	48.94	26.74	0
571	4	48.9	26.74	0
572	4	48.9	26.74	0
573	4	48.94	26.72	0
574	4	48.9	26.72	0
575	4	48.94	26.71	0
576	4	48.9	26.7	0
577	4	48.94	26.69	0
578	4	48.94	26.67	0
579	4	49	26.65	0
580	4	49.03	26.63	0
581	4	49.1	26.63	0
582	4	49.03	26.63	0
583	4	49.06	26.62	0
584	4	49.03	26.62	0
585	4	49.03	26.61	0
586	4	49.03	26.61	0
587	4	48.97	26.59	0
588	4	48.97	26.59	0
589	4	49.03	26.59	0
590	4	49	26.59	0
591	4	49	26.6	0
592	4	48.97	26.59	0
593	4	48.94	26.58	0
594	4	48.9	26.59	0
595	4	48.94	26.58	0
596	4	49	26.59	0
597	4	48.97	26.59	0
598	4	48.97	26.59	0
599	4	48.94	26.57	0
600	4	48.97	26.56	0
601	4	48.97	26.56	0
602	4	49	26.56	0
603	4	48.97	26.56	0
604	4	48.94	26.55	0
605	4	48.94	26.56	0
606	4	48.94	26.54	0
607	4	48.87	26.53	0
608	4	48.84	26.53	0
609	4	48.81	26.53	0
610	4	48.81	26.53	0
611	4	48.77	26.53	0
612	4	48.77	26.52	0
613	4	48.81	26.52	0
614	4	48.77	26.51	0
615	4	48.77	26.51	0
616	4	48.84	26.51	0
617	4	48.84	26.5	0
618	4	48.87	26.49	0
619	4	48.9	26.48	0
620	4	48.94	26.47	0
621	4	48.9	26.47	0
622	4	48.9	26.47	0
623	4	48.94	26.45	0
624	4	48.94	26.45	0
625	4	48.9	26.47	0
626	4	48.9	26.45	0
627	4	48.84	26.43	0
628	4	48.84	26.44	0
629	4	48.77	26.44	0
630	4	48.74	26.43	0
631	4	48.71	26.43	0
632	4	48.71	26.43	0
633	4	48.74	26.43	0
634	4	48.74	26.42	0
635	4	48.74	26.43	0
636	4	48.71	26.41	0
637	4	48.77	26.41	0
638	4	48.81	26.41	0
639	4	48.94	26.4	0
640	4	49	26.4	0
641	4	49.16	26.38	0
642	4	49.26	26.39	0
643	4	49.42	26.39	0
644	4	49.48	26.39	0
645	4	49.61	26.4	0
646	4	49.58	26.41	0
647	4	49.65	26.41	0
648	4	49.87	26.42	0
649	4	50	26.41	0
650	4	50	26.44	0
651	4	49.81	26.47	0
652	4	49.74	26.48	0
653	4	49.45	26.49	0
654	4	49.29	26.5	0
655	4	49.29	26.53	0
656	4	49.26	26.54	0
657	4	49.26	26.57	0
658	4	49.16	26.57	0
659	4	49.03	26.59	0
660	4	49.03	26.6	0
661	4	48.97	26.63	0
662	4	48.97	26.63	0
663	4	48.9	26.66	0
664	4	48.81	26.67	0
665	4	48.77	26.68	0
666	4	48.71	26.7	0
667	4	48.64	26.71	0
668	4	48.64	26.74	0
669	4	48.71	26.75	0
670	4	48.71	26.77	0
671	4	48.74	26.78	0
672	4	48.71	26.82	0
673	4	48.64	26.83	0
674	4	48.64	26.85	0
675	4	48.58	26.87	0
676	4	48.55	26.89	0
677	4	48.51	26.89	0
678	4	48.48	26.9	0
679	4	48.48	26.92	0
680	4	48.45	26.93	0
681	4	48.45	26.95	0
682	4	48.42	26.97	0
683	4	48.35	26.98	0
684	4	48.38	26.98	0
685	4	48.38	27.01	0
686	4	48.38	27	0
687	4	48.38	27.01	0
688	4	48.32	27.04	0
689	4	48.25	27.05	0
690	4	48.22	27.05	0
691	4	48.19	27.06	0
692	4	48.16	27.08	0
693	4	48.16	27.08	0
694	4	48.12	27.09	0
695	4	48.12	27.11	0
696	4	48.09	27.13	0
697	4	48.06	27.13	0
698	4	48.06	27.15	0
699	4	48.03	27.15	0
700	4	48.03	27.15	0
701	4	48.06	27.16	0
702	4	48.06	27.18	0
703	4	48.06	27.17	0
704	4	48.03	27.18	0
705	4	47.99	27.19	0
706	4	47.99	27.2	0
707	4	47.96	27.2	0
708	4	47.93	27.22	0
709	4	47.93	27.21	0
710	4	47.93	27.22	0
711	4	47.86	27.23	0
712	4	47.86	27.24	0
713	4	47.86	27.25	0
714	4	47.9	27.25	0
715	4	47.9	27.25	0
716	4	47.9	27.27	0
717	4	47.9	27.27	0
718	4	47.86	27.27	0
719	4	47.83	27.27	0
720	4	47.77	27.27	0
721	4	47.8	27.29	0
722	4	47.8	27.29	0
723	4	47.77	27.3	0
724	4	47.8	27.3	0
725	4	47.8	27.3	0
726	4	47.8	27.31	0
727	4	47.77	27.31	0
728	4	47.73	27.32	0
729	4	47.77	27.33	0
730	4	47.73	27.33	0
731	4	47.77	27.33	0
732	4	47.73	27.34	0
733	4	47.73	27.36	0
734	4	47.73	27.36	0
735	4	47.73	27.37	0
736	4	47.73	27.37	0
737	4	47.7	27.37	0
738	4	47.7	27.38	0
739	4	47.73	27.37	0
740	4	47.7	27.39	0
741	4	47.73	27.37	0
742	4	47.73	27.39	0
743	4	47.7	27.39	0
744	4	47.73	27.39	0
745	4	47.7	27.41	0
746	4	47.7	27.39	0
747	4	47.73	27.39	0
748	4	47.73	27.41	0
749	4	47.73	27.41	0
750	4	47.77	27.42	0
751	4	47.73	27.43	0
752	4	47.77	27.45	0
753	4	47.8	27.45	0
754	4	47.8	27.45	0
755	4	47.8	27.46	0
756	4	47.83	27.47	0
757	4	47.86	27.46	0
758	4	47.86	27.46	0
759	4	47.86	27.46	0
760	4	47.86	27.45	0
761	4	47.93	27.46	0
762	4	48.06	27.46	0
763	4	48.09	27.45	0
764	4	48.09	27.46	0
765	4	48.06	27.47	0
766	4	48.06	27.47	0
767	4	47.99	27.48	0
768	4	47.99	27.49	0
769	4	48.06	27.49	0
770	4	48.12	27.49	0
771	4	48.25	27.5	0
772	4	48.35	27.51	0
773	4	48.35	27.5	0
774	4	48.55	27.49	0
775	4	48.64	27.47	0
776	4	48.77	27.45	0
777	4	48.71	27.44	0
778	4	48.71	27.43	0
779	4	48.58	27.41	0
780	4	48.45	27.41	0
781	4	48.35	27.41	0
782	4	48.25	27.41	0
783	4	48.19	27.41	0
784	4	48.22	27.4	0
785	4	48.22	27.38	0
786	4	48.19	27.36	0
787	4	48.25	27.33	0
788	4	48.32	27.33	0
789	4	48.32	27.31	0
790	4	48.38	27.3	0
791	4	48.38	27.29	0
792	4	48.38	27.3	0
793	4	48.32	27.28	0
794	4	48.32	27.25	0
795	4	48.29	27.23	0
796	4	48.35	27.21	0
797	4	48.45	27.19	0
798	4	48.48	27.16	0
799	4	48.45	27.13	0
800	4	48.45	27.11	0
801	4	48.42	27.08	0
802	4	48.38	27.06	0
803	4	48.42	27.05	0
804	4	48.45	27	0
805	4	48.51	26.99	0
806	4	48.55	26.98	0
807	4	48.55	26.96	0
808	4	48.48	26.93	0
809	4	48.51	26.92	0
810	4	48.51	26.9	0
811	4	48.58	26.9	0
812	4	48.58	26.88	0
813	4	48.58	26.86	0
814	4	48.55	26.83	0
815	4	48.55	26.83	0
816	4	48.61	26.83	0
817	4	48.64	26.82	0
818	4	48.64	26.79	0
819	4	48.68	26.77	0
820	4	48.71	26.77	0
821	4	48.68	26.75	0
822	4	48.64	26.74	0
823	4	48.64	26.72	0
824	4	48.68	26.71	0
825	4	48.64	26.7	0
826	4	48.74	26.69	0
827	4	48.68	26.68	0
828	4	48.71	26.67	0
829	4	48.74	26.65	0
830	4	48.71	26.65	0
831	4	48.77	26.63	0
832	4	48.84	26.63	0
833	4	48.84	26.65	0
834	4	48.84	26.65	0
835	4	48.84	26.64	0
836	4	48.87	26.65	0
837	4	48.81	26.65	0
838	4	48.77	26.65	0
839	4	48.77	26.63	0
840	4	48.77	26.61	0
841	4	48.77	26.61	0
842	4	48.71	26.6	0
843	4	48.71	26.57	0
844	4	48.71	26.57	0
845	4	48.71	26.57	0
846	4	48.68	26.55	0
847	4	48.64	26.53	0
848	4	48.68	26.5	0
849	4	48.71	26.49	0
850	4	48.71	26.49	0
851	4	48.71	26.48	0
852	4	48.77	26.49	0
853	4	48.81	26.49	0
854	4	48.84	26.51	0
855	4	48.77	26.52	0
856	4	48.77	26.53	0
857	4	48.77	26.53	0
858	4	48.77	26.53	0
859	4	48.74	26.53	0
860	4	48.71	26.51	0
861	4	48.71	26.49	0
862	4	48.71	26.5	0
863	4	48.71	26.48	0
864	4	48.68	26.47	0
865	4	48.68	26.45	0
866	4	48.68	26.46	0
867	4	48.68	26.45	0
868	4	48.71	26.46	0
869	4	48.61	26.47	0
870	4	48.58	26.45	0
871	4	48.58	26.44	0
872	4	48.58	26.41	0
873	4	48.68	26.42	0
874	4	48.71	26.41	0
875	4	48.68	26.39	0
876	4	48.71	26.38	0
877	4	48.74	26.36	0
878	4	48.77	26.35	0
879	4	48.77	26.36	0
880	4	48.71	26.37	0
881	4	48.71	26.37	0
882	4	48.68	26.35	0
883	4	48.71	26.35	0
884	4	48.71	26.32	0
885	4	48.64	26.32	0
886	4	48.71	26.29	0
887	4	48.71	26.3	0
888	4	48.64	26.29	0
889	4	48.64	26.28	0
890	4	48.68	26.29	0
891	4	48.68	26.29	0
892	4	48.68	26.29	0
893	4	48.71	26.29	0
894	4	48.64	26.29	0
895	4	48.68	26.27	0
896	4	48.71	26.27	0
897	4	48.77	26.27	0
898	4	48.81	26.28	0
899	4	48.77	26.28	0
900	4	48.77	26.28	0
901	4	48.77	26.29	0
902	4	48.71	26.27	0
903	4	48.68	26.27	0
904	4	48.68	26.26	0
905	4	48.68	26.28	0
906	4	48.64	26.27	0
907	4	48.58	26.27	0
908	4	48.58	26.25	0
909	4	48.61	26.25	0
910	4	48.64	26.24	0
911	4	48.71	26.23	0
912	4	48.68	26.23	0
913	4	48.68	26.24	0
914	4	48.71	26.24	0
915	4	48.68	26.23	0
916	4	48.64	26.22	0
917	4	48.68	26.22	0
918	4	48.64	26.21	0
919	4	48.68	26.19	0
920	4	48.71	26.2	0
921	4	48.64	26.2	0
922	4	48.61	26.2	0
923	4	48.61	26.2	0
924	4	48.61	26.21	0
925	4	48.58	26.22	0
926	4	48.64	26.21	0
927	4	48.64	26.21	0
928	4	48.61	26.21	0
929	4	48.61	26.23	0
930	4	48.58	26.24	0
931	4	48.55	26.24	0
932	4	48.51	26.22	0
933	4	48.51	26.22	0
934	4	48.58	26.24	0
935	4	48.68	26.21	0
936	4	48.81	26.22	0
937	4	48.87	26.22	0
938	4	48.84	26.21	0
939	4	48.9	26.21	0
940	4	49.13	26.21	0
941	4	49.32	26.2	0
942	4	49.39	26.19	0
943	4	49.55	26.2	0
944	4	49.48	26.21	0
945	4	49.61	26.23	0
946	4	49.71	26.26	0
947	4	49.55	26.27	0
948	4	49.32	26.28	0
949	4	49.29	26.29	0
950	4	49.16	26.31	0
951	4	49.03	26.31	0
952	4	48.94	26.33	0
953	4	48.84	26.35	0
954	4	48.77	26.37	0
955	4	48.71	26.39	0
956	4	48.64	26.4	0
957	4	48.61	26.43	0
958	4	48.51	26.45	0
959	4	48.51	26.47	0
960	4	48.51	26.49	0
961	4	48.58	26.51	0
962	4	48.51	26.5	0
963	4	48.51	26.53	0
964	4	48.51	26.54	0
965	4	48.51	26.54	0
966	4	48.45	26.57	0
967	4	48.45	26.59	0
968	4	48.42	26.6	0
969	4	48.32	26.61	0
970	4	48.32	26.63	0
971	4	48.25	26.64	0
972	4	48.22	26.67	0
973	4	48.22	26.68	0
974	4	48.19	26.69	0
975	4	48.16	26.71	0
976	4	48.12	26.72	0
977	4	48.12	26.73	0
978	4	48.12	26.75	0
979	4	48.06	26.75	0
980	4	48.06	26.77	0
981	4	48.03	26.78	0
982	4	48.03	26.79	0
983	4	47.99	26.81	0
984	4	47.96	26.81	0
985	4	47.93	26.81	0
986	4	47.9	26.83	0
987	4	47.86	26.83	0
988	4	47.86	26.86	0
989	4	47.86	26.86	0
990	4	47.83	26.88	0
991	4	47.8	26.88	0
992	4	47.8	26.9	0
993	4	47.8	26.92	0
994	4	47.77	26.92	0
995	4	47.73	26.93	0
996	4	47.67	26.93	0
997	4	47.67	26.94	0
998	4	47.64	26.94	0
999	4	47.67	26.95	0
1000	4	47.67	26.97	0
1001	4	47.7	26.96	0
1002	4	47.7	26.98	0
1003	4	47.73	26.98	0
1004	4	47.73	26.98	0
1005	4	47.67	26.99	0
1006	4	47.67	27	0
1007	4	47.67	27	0
1008	4	47.67	27.01	0
1009	4	47.64	27.01	0
1010	4	47.64	27.01	0
1011	4	47.64	27.02	0
1012	4	47.64	27.04	0
1013	4	47.6	27.04	0
1014	4	47.64	27.06	0
1015	4	47.6	27.06	0
1016	4	47.6	27.05	0
1017	4	47.6	27.07	0
1018	4	47.6	27.08	0
1019	4	47.57	27.07	0
1020	4	47.54	27.08	0
1021	4	47.51	27.09	0
1022	4	47.51	27.09	0
1023	4	47.47	27.09	0
1024	4	47.47	27.08	0
1025	4	47.47	27.1	0
1026	4	47.51	27.1	0
1027	4	47.47	27.11	0
1028	4	47.47	27.11	0
1029	4	47.47	27.13	0
1030	4	47.51	27.13	0
1031	4	47.51	27.13	0
1032	4	47.54	27.14	0
1033	4	47.51	27.16	0
1034	4	47.51	27.15	0
1035	4	47.47	27.16	0
1036	4	47.47	27.16	0
1037	4	47.47	27.17	0
1038	4	47.47	27.17	0
1039	4	47.47	27.17	0
1040	4	47.44	27.18	0
1041	4	47.44	27.19	0
1042	4	47.44	27.18	0
1043	4	47.44	27.19	0
1044	4	47.47	27.17	0
1045	4	47.51	27.19	0
1046	4	47.54	27.2	0
